2407.62	10.22	0.09	0.11	214                                                     
2417.55	10.20	0.08	0.11	215                                                     
2427.48	10.18	0.08	0.10	216                                                     
2437.40	10.16	0.09	0.11	217                                                     
2447.32	10.14	0.09	0.11	218                                                     
2457.24	10.12	0.09	0.11	219                                                     
2467.16	10.11	0.08	0.11	220                                                     
2477.08	10.09	0.08	0.10	221                                                     
2486.99	10.07	0.08	0.11	222                                                     
2496.90	10.05	0.08	0.10	223                                                     
2506.81	10.03	0.08	0.10	224                                                     
